Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
snOPYdb	Drosophila_melanogaster300192	Or-CD1	sequence	LN809671	
snOPYdb	Drosophila_melanogaster300193	Me28S-G2173	sequence	LN809636	
snOPYdb	Drosophila_melanogaster300194	Psi28S-1175a	sequence	LN809736	
snOPYdb	Drosophila_melanogaster300195	Psi28S-1175b	sequence	LN809737	
snOPYdb	Drosophila_melanogaster300196	Psi28S-1175c	sequence	LN809738	
snOPYdb	Drosophila_melanogaster300197	Or-aca1	sequence	LN809666	
snOPYdb	Drosophila_melanogaster300198	229	sequence	LN809561	
snOPYdb	Drosophila_melanogaster300199	Psi18S-1820	sequence	LN809699	
snOPYdb	Drosophila_melanogaster300200	Me28S-G1083a	sequence	LN809631	
snOPYdb	Drosophila_melanogaster300201	Me28S-G1083b	sequence	LN809632	
snOPYdb	Drosophila_melanogaster300202	Me28S-G1083c	sequence	LN809633	
snOPYdb	Drosophila_melanogaster300203	Me18S-A1597	sequence	LN809572	
snOPYdb	Drosophila_melanogaster300204	Me18S-G393	sequence	LN809589	
snOPYdb	Drosophila_melanogaster300205	Psi28S-3385b	sequence	LN809781	
snOPYdb	Drosophila_melanogaster300206	Psi28S-3385a	sequence	LN809780	
snOPYdb	Drosophila_melanogaster300207	Psi28S-3091b	sequence	LN809764	
snOPYdb	Drosophila_melanogaster300208	Psi28S-3091a	sequence	LN809763	
snOPYdb	Drosophila_melanogaster300209	Psi28S-3571	sequence	LN809788	
snOPYdb	Drosophila_melanogaster300210	Psi28S-3186	sequence	LN809765	
snOPYdb	Drosophila_melanogaster300211	Psi28S-2442b	sequence	LN809753	
snOPYdb	Drosophila_melanogaster300212	Psi28S-2442a	sequence	LN809752	
snOPYdb	Drosophila_melanogaster300213	Me28S-U2134b	sequence	LN809655	
snOPYdb	Drosophila_melanogaster300214	Me28S-U2134a	sequence	LN809654	
snOPYdb	Drosophila_melanogaster300215	MeU5-C46	sequence	LN809662	
snOPYdb	Drosophila_melanogaster300216	Me18S-G423	sequence	LN809590	
snOPYdb	Drosophila_melanogaster300217	Me18S-G1358a	sequence	LN809585	
snOPYdb	Drosophila_melanogaster300218	Me18S-G1358b	sequence	LN809586	
snOPYdb	Drosophila_melanogaster300219	Psi18S-1275	sequence	LN809685	
snOPYdb	Drosophila_melanogaster300220	Me18S-C1096	sequence	LN809580	
snOPYdb	Drosophila_melanogaster300221	Me18S-A425	sequence	LN809575	
snOPYdb	Drosophila_melanogaster300222	Psi28S-291	sequence	LN809761	
snOPYdb	Drosophila_melanogaster300223	Me28S-G2017	sequence	LN809635	
snOPYdb	Drosophila_melanogaster300224	Me18S-G1189	sequence	LN809584	
snOPYdb	Drosophila_melanogaster300225	Me18S-A1374	sequence	LN809569	
snOPYdb	Drosophila_melanogaster300226	Psi18S-1295	sequence	LN809686	
snOPYdb	Drosophila_melanogaster300227	Psi28S-2562	sequence	LN809755	
snOPYdb	Drosophila_melanogaster300228	Me18S-C1280	sequence	LN809581	
snOPYdb	Drosophila_melanogaster300229	Me28S-U1554	sequence	LN809651	
snOPYdb	Drosophila_melanogaster300230	Or-aca3	sequence	LN809668	
snOPYdb	Drosophila_melanogaster300231	Psi28S-3405a	sequence	LN809782	
snOPYdb	Drosophila_melanogaster300232	Psi28S-3305a	sequence	LN809766	
snOPYdb	Drosophila_melanogaster300233	Psi28S-3405b	sequence	LN809783	
snOPYdb	Drosophila_melanogaster300234	Psi28S-3405c	sequence	LN809784	
snOPYdb	Drosophila_melanogaster300235	Psi28S-3305b	sequence	LN809767	
snOPYdb	Drosophila_melanogaster300236	Psi28S-3405d	sequence	LN809785	
snOPYdb	Drosophila_melanogaster300237	Psi28S-3305c	sequence	LN809768	
snOPYdb	Drosophila_melanogaster300238	291	sequence	LN809564	
snOPYdb	Drosophila_melanogaster300239	Or-CD8	sequence	LN809680	
snOPYdb	Drosophila_melanogaster300240	Me28S-A2564	sequence	LN809601	
snOPYdb	Drosophila_melanogaster300241	Psi28S-2149	sequence	LN809749	
snOPYdb	Drosophila_melanogaster300242	Psi18S-1377e	sequence	LN809694	
snOPYdb	Drosophila_melanogaster300243	Psi18S-1377d	sequence	LN809693	
snOPYdb	Drosophila_melanogaster300244	Psi18S-1377c	sequence	LN809692	
snOPYdb	Drosophila_melanogaster300245	Psi18S-1377b	sequence	LN809691	
snOPYdb	Drosophila_melanogaster300246	Psi18S-1377a	sequence	LN809690	
snOPYdb	Drosophila_melanogaster300247	Psi28S-2626	sequence	LN809758	
snOPYdb	Homo_sapiens300000	SNORA70BL3	sequence	LN847737	
snOPYdb	Homo_sapiens300001	SNORA48L6	sequence	LN847665	
snOPYdb	Homo_sapiens300002	SNORA72L7	sequence	LN847775	
snOPYdb	Homo_sapiens300003	SNORA64L2	sequence	LN847716	
snOPYdb	Homo_sapiens300004	SNORA70L2	sequence	LN847757	
snOPYdb	Homo_sapiens300005	SNORA77	sequence	LN847796	
snOPYdb	Homo_sapiens300006	SNORD45BL2	sequence	LN848106	
snOPYdb	Homo_sapiens300007	SNORA1L1	sequence	LN847550	
snOPYdb	Homo_sapiens300008	SNORD42BL1	sequence	LN848097	
snOPYdb	Homo_sapiens300009	AC019117.4	sequence	LN847453	
snOPYdb	Homo_sapiens300010	AC087632.10	sequence	LN847455	
snOPYdb	Homo_sapiens300011	SNORD3@L39	sequence	LN848070	
snOPYdb	Homo_sapiens300012	SNORD114-7	sequence	LN847877	
snOPYdb	Homo_sapiens300013	SNORD114-8	sequence	LN847878	
snOPYdb	Homo_sapiens300014	SNORD114-9	sequence	LN847879	
snOPYdb	Homo_sapiens300015	SNORD114-10	sequence	LN847848	
snOPYdb	Homo_sapiens300016	SNORD114-11	sequence	LN847849	
snOPYdb	Homo_sapiens300017	SNORD114-12	sequence	LN847850	
snOPYdb	Homo_sapiens300018	SNORD114-13	sequence	LN847851	
snOPYdb	Homo_sapiens300019	SNORD114-14	sequence	LN847852	
snOPYdb	Homo_sapiens300020	SNORD114-15	sequence	LN847853	
snOPYdb	Homo_sapiens300021	SNORD114-16	sequence	LN847855	
snOPYdb	Homo_sapiens300022	SNORD114-17	sequence	LN847856	
snOPYdb	Homo_sapiens300023	SNORD114-18	sequence	LN847857	
snOPYdb	Homo_sapiens300024	SNORD114-19	sequence	LN847858	
snOPYdb	Homo_sapiens300025	SNORD114-1L1	sequence	LN847859	
snOPYdb	Homo_sapiens300026	AL132709.5	sequence	LN847470	
snOPYdb	Homo_sapiens300027	AL132709.5	sequence	LN847471	
snOPYdb	Homo_sapiens300028	SNORD114-20	sequence	LN847861	
snOPYdb	Homo_sapiens300029	SNORD114-21	sequence	LN847862	
snOPYdb	Homo_sapiens300030	SNORD114-22	sequence	LN847863	
snOPYdb	Homo_sapiens300031	SNORD114-23	sequence	LN847864	
snOPYdb	Homo_sapiens300032	SNORD114-24	sequence	LN847865	
snOPYdb	Homo_sapiens300033	SNORD114-25	sequence	LN847866	
snOPYdb	Homo_sapiens300034	SNORD114-26	sequence	LN847867	
snOPYdb	Homo_sapiens300035	SNORD114-27	sequence	LN847868	
snOPYdb	Homo_sapiens300036	SNORD114-28	sequence	LN847869	
snOPYdb	Homo_sapiens300037	SNORD114-29	sequence	LN847870	
snOPYdb	Homo_sapiens300038	SNORD114-30	sequence	LN847872	
snOPYdb	Homo_sapiens300039	SNORD114-31	sequence	LN847873	
snOPYdb	Homo_sapiens300040	SNORA63L3	sequence	LN847711	
snOPYdb	Homo_sapiens300041	SNORD1B	sequence	LN847999	
snOPYdb	Homo_sapiens300042	SNORD1A	sequence	LN847998	
snOPYdb	Homo_sapiens300043	SNORA26L10	sequence	LN847581	
snOPYdb	Homo_sapiens300044	SNORD118L4	sequence	LN847971	
snOPYdb	Homo_sapiens300045	SNORA40L9	sequence	LN847638	
snOPYdb	Homo_sapiens300046	SNORA51L6	sequence	LN847682	
snOPYdb	Homo_sapiens300047	SNORA48L2	sequence	LN847661	
snOPYdb	Homo_sapiens300048	SNORA18L1	sequence	LN847542	
snOPYdb	Homo_sapiens300049	SNORD3@L19	sequence	LN848049	
snOPYdb	Homo_sapiens300050	SNORA48L4	sequence	LN847663	
snOPYdb	Homo_sapiens300051	SNORA40L3	sequence	LN847632	
snOPYdb	Homo_sapiens300052	SNORA62L2	sequence	LN847705	
snOPYdb	Homo_sapiens300053	SNORD3L7	sequence	LN848092	
snOPYdb	Homo_sapiens300054	SNORD3@L11	sequence	LN848041	
snOPYdb	Homo_sapiens300055	SNORD66L2	sequence	LN848164	
snOPYdb	Homo_sapiens300056	SNORD28L1	sequence	LN848012	
snOPYdb	Homo_sapiens300057	SNORD65L3	sequence	LN848161	
snOPYdb	Homo_sapiens300058	SNORA26	sequence	LN847579	
snOPYdb	Homo_sapiens300059	AL359396.5	sequence	LN847479	
snOPYdb	Homo_sapiens300060	SNORA26L6	sequence	LN847586	
snOPYdb	Homo_sapiens300061	AL137790.4	sequence	LN847473	
snOPYdb	Homo_sapiens300062	SNORA43L1	sequence	LN847645	
snOPYdb	Homo_sapiens300063	AC138972.8	sequence	LN847466	
snOPYdb	Homo_sapiens300064	SNORA70G	sequence	LN847755	
snOPYdb	Homo_sapiens300065	SNORA2BL1	sequence	LN847600	
snOPYdb	Homo_sapiens300066	SNORA11DL1	sequence	LN847522	
snOPYdb	Homo_sapiens300067	SNORA51L11	sequence	LN847679	
snOPYdb	Homo_sapiens300068	SNORA75L5	sequence	LN847790	
snOPYdb	Homo_sapiens300069	SNORD118L14	sequence	LN847969	
snOPYdb	Homo_sapiens300070	SNORD3L3	sequence	LN848088	
snOPYdb	Homo_sapiens300071	SNORA10L2	sequence	LN847514	
snOPYdb	Homo_sapiens300072	AC006023.2	sequence	LN847449	
snOPYdb	Homo_sapiens300073	AL162255.17	sequence	LN847478	
snOPYdb	Homo_sapiens300074	SNORA40L6	sequence	LN847635	
snOPYdb	Homo_sapiens300075	SNORA33L2	sequence	LN847611	
snOPYdb	Homo_sapiens300076	SNORA18L5	sequence	LN847546	
snOPYdb	Homo_sapiens300077	SNORA10L1	sequence	LN847513	
snOPYdb	Homo_sapiens300078	SNORD36A	sequence	LN848024	
snOPYdb	Homo_sapiens300079	SNORA12L2	sequence	LN847528	
snOPYdb	Homo_sapiens300080	SNORA48L8	sequence	LN847667	
snOPYdb	Homo_sapiens300081	SNORD104	sequence	LN847827	
snOPYdb	Homo_sapiens300082	SNORA76	sequence	LN847794	
snOPYdb	Homo_sapiens300083	SNORA11EL1	sequence	LN847525	
snOPYdb	Homo_sapiens300084	SNORD118L11	sequence	LN847966	
snOPYdb	Homo_sapiens300085	SNORD68L1	sequence	LN848167	
snOPYdb	Homo_sapiens300086	SNORA8@	sequence	LN847816	
snOPYdb	Homo_sapiens300087	SNORD118L9	sequence	LN847976	
snOPYdb	Homo_sapiens300088	SNORD56L3	sequence	LN848134	
snOPYdb	Homo_sapiens300089	SNORD3@L37	sequence	LN848068	
snOPYdb	Homo_sapiens300090	SNORA25L6	sequence	LN847575	
snOPYdb	Homo_sapiens300091	SNORA70L3	sequence	LN847758	
snOPYdb	Homo_sapiens300092	SNORD3@L6	sequence	LN848082	
snOPYdb	Homo_sapiens300093	SNORA70EL1	sequence	LN847745	
snOPYdb	Homo_sapiens300094	AC096917.3	sequence	LN847459	
snOPYdb	Homo_sapiens300095	SNORA26L4	sequence	LN847584	
snOPYdb	Homo_sapiens300096	SNORD74L5	sequence	LN848182	
snOPYdb	Homo_sapiens300097	SNORD3@L17	sequence	LN848047	
snOPYdb	Homo_sapiens300098	SNORA24	sequence	LN847565	
snOPYdb	Homo_sapiens300099	SNORA8	sequence	LN847811	
snOPYdb	Homo_sapiens300101	SNORA20L1	sequence	LN847555	
snOPYdb	Homo_sapiens300102	SNORA9	sequence	LN847820	
snOPYdb	Homo_sapiens300103	SNORD3@L35	sequence	LN848066	
snOPYdb	Homo_sapiens300104	AP003063.3	sequence	LN847486	
snOPYdb	Homo_sapiens300105	AC090260.13	sequence	LN847456	
snOPYdb	Homo_sapiens300106	SNORA27L2	sequence	LN847592	
snOPYdb	Homo_sapiens300107	SNORA51L8	sequence	LN847684	
snOPYdb	Homo_sapiens300108	SNORA26L2	sequence	LN847582	
snOPYdb	Homo_sapiens300109	SNORD3@L40	sequence	LN848072	
snOPYdb	Homo_sapiens300110	SNORA75L2	sequence	LN847787	
snOPYdb	Homo_sapiens300111	SNORA70EL6	sequence	LN847750	
snOPYdb	Homo_sapiens300112	SNORD3@	sequence	LN848038	
snOPYdb	Homo_sapiens300113	SNORA67L3	sequence	LN847722	
snOPYdb	Homo_sapiens300114	SNORA45L4	sequence	LN847654	
snOPYdb	Homo_sapiens300115	SNORA25L10	sequence	LN847569	
snOPYdb	Homo_sapiens300116	SNORD116-1	sequence	LN847928	
snOPYdb	Homo_sapiens300117	SNORD116-2	sequence	LN847939	
snOPYdb	Homo_sapiens300118	SNORD116-3	sequence	LN847953	
snOPYdb	Homo_sapiens300119	SNORD116-4	sequence	LN847954	
snOPYdb	Homo_sapiens300120	SNORD116-5	sequence	LN847955	
snOPYdb	Homo_sapiens300121	SNORD116-6	sequence	LN847956	
snOPYdb	Homo_sapiens300122	SNORD116-7	sequence	LN847957	
snOPYdb	Homo_sapiens300123	SNORD116-8	sequence	LN847958	
snOPYdb	Homo_sapiens300124	SNORD116-9	sequence	LN847959	
snOPYdb	Homo_sapiens300125	SNORD116-10	sequence	LN847929	
snOPYdb	Homo_sapiens300126	SNORD116-11	sequence	LN847930	
snOPYdb	Homo_sapiens300129	SNORD118L12	sequence	LN847967	
snOPYdb	Homo_sapiens300130	SNORD45BL1	sequence	LN848105	
snOPYdb	Homo_sapiens300131	SNORD3L4	sequence	LN848089	
snOPYdb	Homo_sapiens300132	SNORD81L3	sequence	LN848203	
snOPYdb	Homo_sapiens300133	SNORA18L2	sequence	LN847543	
snOPYdb	Homo_sapiens300134	SNORA76	sequence	LN847793	
snOPYdb	Homo_sapiens300135	SNORA70BL4	sequence	LN847738	
snOPYdb	Homo_sapiens300136	SNORD65L2	sequence	LN848160	
snOPYdb	Homo_sapiens300137	SNORD3@L12	sequence	LN848042	
snOPYdb	Homo_sapiens300138	SNORA75L6	sequence	LN847791	
snOPYdb	Homo_sapiens300139	SNORD3@L34	sequence	LN848065	
snOPYdb	Homo_sapiens300140	SNORD3@L14	sequence	LN848044	
snOPYdb	Homo_sapiens300141	SNORA48L7	sequence	LN847666	
snOPYdb	Homo_sapiens300142	SNORD23	sequence	LN848006	
snOPYdb	Homo_sapiens300143	SNORA7B	sequence	LN847805	
snOPYdb	Homo_sapiens300144	HBII-52-45	sequence	LN847489	
snOPYdb	Homo_sapiens300145	AC100774.2	sequence	LN847460	
snOPYdb	Homo_sapiens300146	HBII-52-46	sequence	LN847490	
snOPYdb	Homo_sapiens300147	SNORD115-48	sequence	LN847921	
snOPYdb	Homo_sapiens300148	AL139003.9	sequence	LN847475	
snOPYdb	Homo_sapiens300149	SNORA20L4	sequence	LN847558	
snOPYdb	Homo_sapiens300150	SNORA48L5	sequence	LN847664	
snOPYdb	Homo_sapiens300151	SNORA7A	sequence	LN847802	
snOPYdb	Homo_sapiens300152	SNORA72L5	sequence	LN847773	
snOPYdb	Homo_sapiens300153	SNORD3@L28	sequence	LN848058	
snOPYdb	Homo_sapiens300154	SNORD118L13	sequence	LN847968	
snOPYdb	Homo_sapiens300155	SNORA70BL5	sequence	LN847739	
snOPYdb	Homo_sapiens300156	SNORA4L2	sequence	LN847671	
snOPYdb	Homo_sapiens300157	SNORD59BL2	sequence	LN848147	
snOPYdb	Homo_sapiens300158	SNORD118L7	sequence	LN847974	
snOPYdb	Homo_sapiens300159	SNORD6L1	sequence	LN848169	
snOPYdb	Homo_sapiens300160	SNORD3@L18	sequence	LN848048	
snOPYdb	Homo_sapiens300161	SNORD38B	sequence	LN848031	
snOPYdb	Homo_sapiens300162	SNORD22	sequence	LN848004	
snOPYdb	Homo_sapiens300163	SNORD31	sequence	LN848017	
snOPYdb	Homo_sapiens300164	SNORD30	sequence	LN848015	
snOPYdb	Homo_sapiens300165	SNORD29	sequence	LN848013	
snOPYdb	Homo_sapiens300166	SNORD28	sequence	LN848011	
snOPYdb	Homo_sapiens300167	SNORD27	sequence	LN848010	
snOPYdb	Homo_sapiens300168	SNORD26	sequence	LN848009	
snOPYdb	Homo_sapiens300169	SNORD25	sequence	LN848008	
snOPYdb	Homo_sapiens300170	SNORA11BL2	sequence	LN847518	
snOPYdb	Homo_sapiens300171	SNORA18L3	sequence	LN847544	
snOPYdb	Homo_sapiens300172	SNORD38BL3	sequence	LN848033	
snOPYdb	Homo_sapiens300173	SNORD78L1	sequence	LN848195	
snOPYdb	Homo_sapiens300174	SNORA63L4	sequence	LN847712	
snOPYdb	Homo_sapiens300175	SNORA63L5	sequence	LN847713	
snOPYdb	Homo_sapiens300176	SNORD3@L32	sequence	LN848063	
snOPYdb	Homo_sapiens300177	AL138745.19	sequence	LN847474	
snOPYdb	Homo_sapiens300179	SNORA45	sequence	LN847651	
snOPYdb	Homo_sapiens300180	SNORD115-48L1	sequence	LN847922	
snOPYdb	Homo_sapiens300181	SNORA27L3	sequence	LN847593	
snOPYdb	Homo_sapiens300182	SNORD3@	sequence	LN848036	
snOPYdb	Homo_sapiens300183	SNORA70L5	sequence	LN847760	
snOPYdb	Homo_sapiens300184	SNORA40L11	sequence	LN847630	
snOPYdb	Homo_sapiens300185	SNORA45	sequence	LN847650	
snOPYdb	Homo_sapiens300186	SNORA70CL2	sequence	LN847742	
snOPYdb	Homo_sapiens300187	SNORD3@L10	sequence	LN848040	
snOPYdb	Homo_sapiens300188	SNORD44L1	sequence	LN848101	
snOPYdb	Homo_sapiens300189	SNORA67L1	sequence	LN847720	
snOPYdb	Homo_sapiens300190	SNORD74L4	sequence	LN848181	
snOPYdb	Homo_sapiens300191	SNORD3L5	sequence	LN848090	
snOPYdb	Homo_sapiens300192	SNORA48L3	sequence	LN847662	
snOPYdb	Homo_sapiens300193	SNORA71CL1	sequence	LN847765	
snOPYdb	Homo_sapiens300194	SNORA32L3	sequence	LN847608	
snOPYdb	Homo_sapiens300195	SNORA70EL2	sequence	LN847746	
snOPYdb	Homo_sapiens300196	AC092015.2	sequence	LN847457	
snOPYdb	Homo_sapiens300197	SNORD81	sequence	LN848201	
snOPYdb	Homo_sapiens300198	SNORD47	sequence	LN848111	
snOPYdb	Homo_sapiens300199	SNORD80	sequence	LN848199	
snOPYdb	Homo_sapiens300200	SNORD79	sequence	LN848197	
snOPYdb	Homo_sapiens300201	SNORD78	sequence	LN848194	
snOPYdb	Homo_sapiens300202	SNORD44	sequence	LN848100	
snOPYdb	Homo_sapiens300203	SNORD77	sequence	LN848189	
snOPYdb	Homo_sapiens300204	SNORD76	sequence	LN848188	
snOPYdb	Homo_sapiens300205	SNORD75	sequence	LN848185	
snOPYdb	Homo_sapiens300206	SNORD74	sequence	LN848177	
snOPYdb	Homo_sapiens300207	SNORA40L7	sequence	LN847636	
snOPYdb	Homo_sapiens300208	SNORA32L2	sequence	LN847607	
snOPYdb	Homo_sapiens300209	SNORA70L6	sequence	LN847761	
snOPYdb	Homo_sapiens300210	SNORA26L7	sequence	LN847587	
snOPYdb	Homo_sapiens300211	SNORD118L6	sequence	LN847973	
snOPYdb	Homo_sapiens300212	SNORD3@L29	sequence	LN848059	
snOPYdb	Homo_sapiens300213	SNORA48L10	sequence	LN847660	
snOPYdb	Homo_sapiens300214	AP004146.2	sequence	LN847487	
snOPYdb	Homo_sapiens300215	SNORD115-19L1	sequence	LN847891	
snOPYdb	Homo_sapiens300216	SNORA40L4	sequence	LN847633	
snOPYdb	Homo_sapiens300217	SNORD45BL3	sequence	LN848107	
snOPYdb	Homo_sapiens300218	SNORA70EL3	sequence	LN847747	
snOPYdb	Homo_sapiens300219	SNORD3@L21	sequence	LN848051	
snOPYdb	Homo_sapiens300220	AC133550.2	sequence	LN847464	
snOPYdb	Homo_sapiens300221	SNORD3@L16	sequence	LN848046	
snOPYdb	Homo_sapiens300222	SNORA75L1	sequence	LN847786	
snOPYdb	Homo_sapiens300223	SNORA67L5	sequence	LN847724	
snOPYdb	Homo_sapiens300224	SNORD3@L33	sequence	LN848064	
snOPYdb	Homo_sapiens300225	SNORD3@L22	sequence	LN848052	
snOPYdb	Homo_sapiens300226	SNORD56L7	sequence	LN848138	
snOPYdb	Homo_sapiens300227	SNORD118L3	sequence	LN847970	
snOPYdb	Homo_sapiens300228	SNORA26L9	sequence	LN847589	
snOPYdb	Homo_sapiens300229	AC093777.4	sequence	LN847458	
snOPYdb	Homo_sapiens300230	SNORA77	sequence	LN847797	
snOPYdb	Homo_sapiens300231	SNORA68L2	sequence	LN847728	
snOPYdb	Homo_sapiens300232	SNORA38BL1	sequence	LN847624	
snOPYdb	Homo_sapiens300233	AC018563.7	sequence	LN847452	
snOPYdb	Homo_sapiens300234	SNORD50AL1	sequence	LN848119	
snOPYdb	Homo_sapiens300235	SNORA71CL2	sequence	LN847766	
snOPYdb	Homo_sapiens300236	SNORA25L8	sequence	LN847577	
snOPYdb	Homo_sapiens300237	SNORA25L9	sequence	LN847578	
snOPYdb	Homo_sapiens300238	SNORD55L2	sequence	LN848130	
snOPYdb	Homo_sapiens300239	SNORA2AL1	sequence	LN847597	
snOPYdb	Homo_sapiens300240	SNORD58C	sequence	LN848143	
snOPYdb	Homo_sapiens300241	SNORD58B	sequence	LN848141	
snOPYdb	Homo_sapiens300242	SNORA43L2	sequence	LN847646	
snOPYdb	Homo_sapiens300243	SNORD3@	sequence	LN848037	
snOPYdb	Homo_sapiens300244	SNORD75L1	sequence	LN848186	
snOPYdb	Homo_sapiens300245	SNORA26L3	sequence	LN847583	
snOPYdb	Homo_sapiens300246	SNORD3@L27	sequence	LN848057	
snOPYdb	Homo_sapiens300247	SNORA12L1	sequence	LN847527	
snOPYdb	Homo_sapiens300248	SNORD3@L26	sequence	LN848056	
snOPYdb	Homo_sapiens300249	SNORD32B	sequence	LN848019	
snOPYdb	Homo_sapiens300250	SNORD3@	sequence	LN848035	
snOPYdb	Homo_sapiens300251	SNORA75L3	sequence	LN847788	
snOPYdb	Homo_sapiens300252	SNORA25L3	sequence	LN847572	
snOPYdb	Homo_sapiens300253	SNORA62L4	sequence	LN847707	
snOPYdb	Homo_sapiens300254	SNORA36BL1	sequence	LN847616	
snOPYdb	Homo_sapiens300255	SNORA70EL7	sequence	LN847751	
snOPYdb	Homo_sapiens300256	SNORA72L2	sequence	LN847770	
snOPYdb	Homo_sapiens300257	SNORA51L5	sequence	LN847681	
snOPYdb	Homo_sapiens300258	SNORA70EL4	sequence	LN847748	
snOPYdb	Homo_sapiens300259	SNORD56L5	sequence	LN848136	
snOPYdb	Homo_sapiens300260	SNORA67L2	sequence	LN847721	
snOPYdb	Homo_sapiens300261	SNORA42L1	sequence	LN847642	
snOPYdb	Homo_sapiens300262	SNORD60	sequence	LN848149	
snOPYdb	Homo_sapiens300263	SNORD77L3	sequence	LN848192	
snOPYdb	Homo_sapiens300264	SNORD88CL1	sequence	LN848215	
snOPYdb	Homo_sapiens300265	SNORA67L4	sequence	LN847723	
snOPYdb	Homo_sapiens300266	SNORA75L4	sequence	LN847789	
snOPYdb	Homo_sapiens300267	SNORD41L1	sequence	LN848094	
snOPYdb	Homo_sapiens300268	SNORD30	sequence	LN848014	
snOPYdb	Homo_sapiens300269	SNORA9	sequence	LN847818	
snOPYdb	Homo_sapiens300270	SNORA20L3	sequence	LN847557	
snOPYdb	Homo_sapiens300271	SNORD116-18	sequence	LN847937	
snOPYdb	Homo_sapiens300272	SNORD116-19	sequence	LN847938	
snOPYdb	Homo_sapiens300273	SNORD116-20	sequence	LN847940	
snOPYdb	Homo_sapiens300274	SNORD116-21	sequence	LN847943	
snOPYdb	Homo_sapiens300275	SNORD116-22	sequence	LN847944	
snOPYdb	Homo_sapiens300276	SNORD116-23	sequence	LN847945	
snOPYdb	Homo_sapiens300277	SNORD116-24	sequence	LN847946	
snOPYdb	Homo_sapiens300278	SNORD116-25	sequence	LN847947	
snOPYdb	Homo_sapiens300279	SNORD116-26	sequence	LN847948	
snOPYdb	Homo_sapiens300280	SNORD116-27	sequence	LN847949	
snOPYdb	Homo_sapiens300281	SNORD116-28	sequence	LN847950	
snOPYdb	Homo_sapiens300282	SNORD116-29	sequence	LN847951	
snOPYdb	Homo_sapiens300283	SNORD116-29L1	sequence	LN847952	
snOPYdb	Homo_sapiens300284	AC104012.11	sequence	LN847461	
snOPYdb	Homo_sapiens300285	SNORD3@L31	sequence	LN848062	
snOPYdb	Homo_sapiens300286	SNORA24L2	sequence	LN847566	
snOPYdb	Homo_sapiens300287	SNORD3@L41	sequence	LN848073	
snOPYdb	Homo_sapiens300288	SNORA62L3	sequence	LN847706	
snOPYdb	Homo_sapiens300289	AL591004.3	sequence	LN847482	
snOPYdb	Homo_sapiens300290	SNORA17L1	sequence	LN847539	
snOPYdb	Homo_sapiens300291	SNORD118L5	sequence	LN847972	
snOPYdb	Homo_sapiens300292	AL161640.23	sequence	LN847477	
snOPYdb	Homo_sapiens300293	SNORD3@L9	sequence	LN848085	
snOPYdb	Homo_sapiens300294	SNORA73BL4	sequence	LN847781	
snOPYdb	Homo_sapiens300295	SNORD59BL1	sequence	LN848146	
snOPYdb	Homo_sapiens300296	SNORA25L11	sequence	LN847570	
snOPYdb	Homo_sapiens300297	SNORA75L7	sequence	LN847792	
snOPYdb	Homo_sapiens300298	SNORD118L10	sequence	LN847965	
snOPYdb	Homo_sapiens300299	SNORA74AL1	sequence	LN847783	
snOPYdb	Homo_sapiens300300	SNORA33L1	sequence	LN847610	
snOPYdb	Homo_sapiens300301	SNORD115-1	sequence	LN847880	
snOPYdb	Homo_sapiens300302	SNORD115-2	sequence	LN847893	
snOPYdb	Homo_sapiens300303	SNORD115-3	sequence	LN847904	
snOPYdb	Homo_sapiens300304	SNORD115-4	sequence	LN847915	
snOPYdb	Homo_sapiens300305	SNORD115-5	sequence	LN847923	
snOPYdb	Homo_sapiens300306	SNORD115-6	sequence	LN847924	
snOPYdb	Homo_sapiens300307	SNORD115-7	sequence	LN847925	
snOPYdb	Homo_sapiens300308	SNORD115-8	sequence	LN847926	
snOPYdb	Homo_sapiens300309	SNORD115-9	sequence	LN847927	
snOPYdb	Homo_sapiens300310	SNORD115-10	sequence	LN847881	
snOPYdb	Homo_sapiens300311	SNORD115-11	sequence	LN847882	
snOPYdb	Homo_sapiens300312	SNORD115-12	sequence	LN847883	
snOPYdb	Homo_sapiens300313	SNORD115-13	sequence	LN847884	
snOPYdb	Homo_sapiens300314	SNORD115-14	sequence	LN847885	
snOPYdb	Homo_sapiens300315	SNORD115-15	sequence	LN847886	
snOPYdb	Homo_sapiens300316	SNORD115-16	sequence	LN847887	
snOPYdb	Homo_sapiens300317	SNORD115-17	sequence	LN847888	
snOPYdb	Homo_sapiens300318	SNORD115-18	sequence	LN847889	
snOPYdb	Homo_sapiens300319	SNORD115-19	sequence	LN847890	
snOPYdb	Homo_sapiens300320	SNORD115-20	sequence	LN847894	
snOPYdb	Homo_sapiens300321	SNORD115-21	sequence	LN847895	
snOPYdb	Homo_sapiens300322	SNORD115-22	sequence	LN847896	
snOPYdb	Homo_sapiens300323	SNORD115-23	sequence	LN847897	
snOPYdb	Homo_sapiens300324	SNORD115-24	sequence	LN847898	
snOPYdb	Homo_sapiens300325	SNORD115-25	sequence	LN847899	
snOPYdb	Homo_sapiens300326	SNORD115-26	sequence	LN847900	
snOPYdb	Homo_sapiens300327	SNORD115-27	sequence	LN847901	
snOPYdb	Homo_sapiens300328	SNORD115-28	sequence	LN847902	
snOPYdb	Homo_sapiens300329	SNORD115-29	sequence	LN847903	
