Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
miRBase	MI0000167	mmu-mir-142a	sequence	LM608249	
miRBase	MI0000168	mmu-mir-144	sequence	LM608250	
miRBase	MI0000169	mmu-mir-145a	sequence	LM608251	
miRBase	MI0000170	mmu-mir-146a	sequence	LM608252	
miRBase	MI0000171	mmu-mir-149	sequence	LM608253	
miRBase	MI0000172	mmu-mir-150	sequence	LM608254	
miRBase	MI0000173	mmu-mir-151	sequence	LM608255	
miRBase	MI0000174	mmu-mir-152	sequence	LM608256	
miRBase	MI0000175	mmu-mir-153	sequence	LM608257	
miRBase	MI0000176	mmu-mir-154	sequence	LM608258	
miRBase	MI0000177	mmu-mir-155	sequence	LM608259	
miRBase	MI0000178	ath-MIR156a	sequence	LM608260	
miRBase	MI0000179	ath-MIR156b	sequence	LM608261	
miRBase	MI0000180	ath-MIR156c	sequence	LM608262	
miRBase	MI0000181	ath-MIR156d	sequence	LM608263	
miRBase	MI0000182	ath-MIR156e	sequence	LM608264	
miRBase	MI0000183	ath-MIR156f	sequence	LM608265	
miRBase	MI0000184	ath-MIR157a	sequence	LM608266	
miRBase	MI0000185	ath-MIR157b	sequence	LM608267	
miRBase	MI0000186	ath-MIR157c	sequence	LM608268	
miRBase	MI0000187	ath-MIR157d	sequence	LM608269	
miRBase	MI0000188	ath-MIR158a	sequence	LM608270	
miRBase	MI0000189	ath-MIR159a	sequence	LM608271	
miRBase	MI0000190	ath-MIR160a	sequence	LM608272	
miRBase	MI0000191	ath-MIR160b	sequence	LM608273	
miRBase	MI0000192	ath-MIR160c	sequence	LM608274	
miRBase	MI0000193	ath-MIR161	sequence	LM608275	
miRBase	MI0000194	ath-MIR162a	sequence	LM608276	
miRBase	MI0000195	ath-MIR162b	sequence	LM608277	
miRBase	MI0000196	ath-MIR163	sequence	LM608278	
miRBase	MI0000197	ath-MIR164a	sequence	LM608279	
miRBase	MI0000198	ath-MIR164b	sequence	LM608280	
miRBase	MI0000199	ath-MIR165a	sequence	LM608281	
miRBase	MI0000200	ath-MIR165b	sequence	LM608282	
miRBase	MI0000201	ath-MIR166a	sequence	LM608283	
miRBase	MI0000202	ath-MIR166b	sequence	LM608284	
miRBase	MI0000203	ath-MIR166c	sequence	LM608285	
miRBase	MI0000204	ath-MIR166d	sequence	LM608286	
miRBase	MI0000205	ath-MIR166e	sequence	LM608287	
miRBase	MI0000206	ath-MIR166f	sequence	LM608288	
miRBase	MI0000207	ath-MIR166g	sequence	LM608289	
miRBase	MI0000208	ath-MIR167a	sequence	LM608290	
miRBase	MI0000209	ath-MIR167b	sequence	LM608291	
miRBase	MI0000210	ath-MIR168a	sequence	LM608292	
miRBase	MI0000211	ath-MIR168b	sequence	LM608293	
miRBase	MI0000212	ath-MIR169a	sequence	LM608294	
miRBase	MI0000213	ath-MIR170	sequence	LM608295	
miRBase	MI0000214	ath-MIR171a	sequence	LM608296	
miRBase	MI0000215	ath-MIR172a	sequence	LM608297	
miRBase	MI0000216	ath-MIR172b	sequence	LM608298	
miRBase	MI0000217	ath-MIR173	sequence	LM608299	
miRBase	MI0000218	ath-MIR159b	sequence	LM608300	
miRBase	MI0000221	mmu-mir-10b	sequence	LM608301	
miRBase	MI0000222	mmu-mir-129-1	sequence	LM608302	
miRBase	MI0000223	mmu-mir-181a-2	sequence	LM608303	
miRBase	MI0000224	mmu-mir-182	sequence	LM608304	
miRBase	MI0000225	mmu-mir-183	sequence	LM608305	
miRBase	MI0000226	mmu-mir-184	sequence	LM608306	
miRBase	MI0000227	mmu-mir-185	sequence	LM608307	
miRBase	MI0000228	mmu-mir-186	sequence	LM608308	
miRBase	MI0000229	mmu-mir-187	sequence	LM608309	
miRBase	MI0000230	mmu-mir-188	sequence	LM608310	
miRBase	MI0000231	mmu-mir-24-1	sequence	LM608311	
miRBase	MI0000232	mmu-mir-190a	sequence	LM608312	
miRBase	MI0000233	mmu-mir-191	sequence	LM608313	
miRBase	MI0000234	hsa-mir-192	sequence	LM608314	
miRBase	MI0000235	mmu-mir-193a	sequence	LM608315	
miRBase	MI0000236	mmu-mir-194-1	sequence	LM608316	
miRBase	MI0000237	mmu-mir-195a	sequence	LM608317	
miRBase	MI0000238	hsa-mir-196a-1	sequence	LM608318	
miRBase	MI0000239	hsa-mir-197	sequence	LM608319	
miRBase	MI0000241	mmu-mir-199a-1	sequence	LM608320	
miRBase	MI0000242	hsa-mir-199a-1	sequence	LM608321	
miRBase	MI0000243	mmu-mir-200b	sequence	LM608322	
miRBase	MI0000244	mmu-mir-201	sequence	LM608323	
miRBase	MI0000245	mmu-mir-202	sequence	LM608324	
miRBase	MI0000246	mmu-mir-203	sequence	LM608325	
miRBase	MI0000247	mmu-mir-204	sequence	LM608326	
miRBase	MI0000248	mmu-mir-205	sequence	LM608327	
miRBase	MI0000249	mmu-mir-206	sequence	LM608328	
miRBase	MI0000252	hsa-mir-129-1	sequence	LM608329	
miRBase	MI0000253	hsa-mir-148a	sequence	LM608330	
miRBase	MI0000254	hsa-mir-30c-2	sequence	LM608331	
miRBase	MI0000255	hsa-mir-30d	sequence	LM608332	
miRBase	MI0000256	mmu-mir-122	sequence	LM608333	
miRBase	MI0000257	mmu-mir-143	sequence	LM608334	
miRBase	MI0000259	mmu-mir-30e	sequence	LM608335	
miRBase	MI0000261	hsa-mir-139	sequence	LM608336	
miRBase	MI0000263	hsa-mir-7-1	sequence	LM608337	
miRBase	MI0000264	hsa-mir-7-2	sequence	LM608338	
miRBase	MI0000265	hsa-mir-7-3	sequence	LM608339	
miRBase	MI0000266	hsa-mir-10a	sequence	LM608340	
miRBase	MI0000267	hsa-mir-10b	sequence	LM608341	
miRBase	MI0000268	hsa-mir-34a	sequence	LM608342	
miRBase	MI0000269	hsa-mir-181a-2	sequence	LM608343	
miRBase	MI0000270	hsa-mir-181b-1	sequence	LM608344	
miRBase	MI0000271	hsa-mir-181c	sequence	LM608345	
miRBase	MI0000272	hsa-mir-182	sequence	LM608346	
miRBase	MI0000273	hsa-mir-183	sequence	LM608347	
miRBase	MI0000274	hsa-mir-187	sequence	LM608348	
miRBase	MI0000279	hsa-mir-196a-2	sequence	LM608349	
miRBase	MI0000281	hsa-mir-199a-2	sequence	LM608350	
miRBase	MI0000282	hsa-mir-199b	sequence	LM608351	
miRBase	MI0000283	hsa-mir-203a	sequence	LM608352	
miRBase	MI0000284	hsa-mir-204	sequence	LM608353	
miRBase	MI0000285	hsa-mir-205	sequence	LM608354	
miRBase	MI0000286	hsa-mir-210	sequence	LM608355	
miRBase	MI0000287	hsa-mir-211	sequence	LM608356	
miRBase	MI0000288	hsa-mir-212	sequence	LM608357	
miRBase	MI0000289	hsa-mir-181a-1	sequence	LM608358	
miRBase	MI0000290	hsa-mir-214	sequence	LM608359	
miRBase	MI0000291	hsa-mir-215	sequence	LM608360	
miRBase	MI0000292	hsa-mir-216a	sequence	LM608361	
miRBase	MI0000293	hsa-mir-217	sequence	LM608362	
miRBase	MI0000294	hsa-mir-218-1	sequence	LM608363	
miRBase	MI0000295	hsa-mir-218-2	sequence	LM608364	
miRBase	MI0000296	hsa-mir-219a-1	sequence	LM608365	
miRBase	MI0000298	hsa-mir-221	sequence	LM608366	
miRBase	MI0000299	hsa-mir-222	sequence	LM608367	
miRBase	MI0000300	hsa-mir-223	sequence	LM608368	
miRBase	MI0000301	hsa-mir-224	sequence	LM608369	
miRBase	MI0000302	cel-mir-124	sequence	LM608370	
miRBase	MI0000303	cel-mir-228	sequence	LM608371	
miRBase	MI0000304	cel-mir-229	sequence	LM608372	
miRBase	MI0000305	cel-mir-230	sequence	LM608373	
miRBase	MI0000306	cel-mir-231	sequence	LM608374	
miRBase	MI0000307	cel-mir-232	sequence	LM608375	
miRBase	MI0000308	cel-mir-233	sequence	LM608376	
miRBase	MI0000309	cel-mir-234	sequence	LM608377	
miRBase	MI0000310	cel-mir-235	sequence	LM608378	
miRBase	MI0000311	cel-mir-236	sequence	LM608379	
miRBase	MI0000312	cel-mir-237	sequence	LM608380	
miRBase	MI0000313	cel-mir-238	sequence	LM608381	
miRBase	MI0000314	cel-mir-239a	sequence	LM608382	
miRBase	MI0000315	cel-mir-239b	sequence	LM608383	
miRBase	MI0000316	cel-mir-240	sequence	LM608384	
miRBase	MI0000317	cel-mir-241	sequence	LM608385	
miRBase	MI0000318	cel-mir-242	sequence	LM608386	
miRBase	MI0000319	cel-mir-243	sequence	LM608387	
miRBase	MI0000320	cel-mir-244	sequence	LM608388	
miRBase	MI0000321	cel-mir-245	sequence	LM608389	
miRBase	MI0000322	cel-mir-246	sequence	LM608390	
miRBase	MI0000323	cel-mir-247	sequence	LM608391	
miRBase	MI0000324	cel-mir-248	sequence	LM608392	
miRBase	MI0000325	cel-mir-249	sequence	LM608393	
miRBase	MI0000326	cel-mir-250	sequence	LM608394	
miRBase	MI0000327	cel-mir-251	sequence	LM608395	
miRBase	MI0000328	cel-mir-252	sequence	LM608396	
miRBase	MI0000329	cel-mir-253	sequence	LM608397	
miRBase	MI0000330	cel-mir-254	sequence	LM608398	
miRBase	MI0000331	cel-mir-255	sequence	LM608399	
miRBase	MI0000336	cel-mir-259	sequence	LM608400	
miRBase	MI0000342	hsa-mir-200b	sequence	LM608401	
miRBase	MI0000343	dme-mir-263a	sequence	LM608402	
miRBase	MI0000354	dme-mir-184	sequence	LM608403	
miRBase	MI0000355	dme-mir-274	sequence	LM608404	
