HG791353	Bruce_canis_23365	HG791352
HG791354	Bruce_canis_23365	HG791355
HG791355	Bruce_canis_23365	HG791354
HG791356	Bruce_canis_23365	HG791357
HG791357	Bruce_canis_23365	HG791356
HG791358	Bruce_canis_23365	HG791359
HG791359	Bruce_canis_23365	HG791358
HG791360	Bruce_canis_23365	HG791361
HG791361	Bruce_canis_23365	HG791360
HG791362	Bruce_canis_23365	HG791363
HG791363	Bruce_canis_23365	HG791362
HG791364	Bruce_canis_23365	HG791365
HG791365	Bruce_canis_23365	HG791364
HG791366	Bruce_canis_23365	HG791367
HG791367	Bruce_canis_23365	HG791366
HG791368	Bruce_canis_23365	HG791369
HG791369	Bruce_canis_23365	HG791368
HG791370	Bruce_canis_23365	HG791371
HG791371	Bruce_canis_23365	HG791370
HG791372	Bruce_canis_23365	HG791373
HG791373	Bruce_canis_23365	HG791372
HG791374	Bruce_canis_23365	HG791375
HG791375	Bruce_canis_23365	HG791374
HG791376	Bruce_canis_23365	HG791377
HG791377	Bruce_canis_23365	HG791376
HG791378	Bruce_canis_23365	HG791379
HG791379	Bruce_canis_23365	HG791378
HG791380	Bruce_canis_23365	HG791381
HG791381	Bruce_canis_23365	HG791380
HG791382	Bruce_canis_23365	HG791383
HG791383	Bruce_canis_23365	HG791382
HG791384	Bruce_canis_23365	HG791385
HG791385	Bruce_canis_23365	HG791384
HG791386	Bruce_canis_23365	HG791387
HG791387	Bruce_canis_23365	HG791386
HG791388	Bruce_canis_23365	HG791389
HG791389	Bruce_canis_23365	HG791388
HG791390	Bruce_suis_23445	HG791391
HG791391	Bruce_suis_23445	HG791390
HG791392	Bruce_suis_23445	HG791393
HG791393	Bruce_suis_23445	HG791392
HG791394	Bruce_suis_23445	HG791395
HG791395	Bruce_suis_23445	HG791394
HG791396	Bruce_suis_23445	HG791397
HG791397	Bruce_suis_23445	HG791396
HG791398	Bruce_suis_23445	HG791399
HG791399	Bruce_suis_23445	HG791398
HG791400	Bruce_suis_23445	HG791401
HG791401	Bruce_suis_23445	HG791400
HG791402	Bruce_suis_23445	HG791403
HG791403	Bruce_suis_23445	HG791402
HG791404	Bruce_suis_23445	HG791405
HG791405	Bruce_suis_23445	HG791404
HG791406	Bruce_suis_23445	HG791407
HG791407	Bruce_suis_23445	HG791406
HG791408	Bruce_suis_23445	HG791409
HG791409	Bruce_suis_23445	HG791408
HG791410	Bruce_suis_23445	HG791411
HG791411	Bruce_suis_23445	HG791410
HG791412	Bruce_suis_23445	HG791413
HG791413	Bruce_suis_23445	HG791412
HG791414	Bruce_suis_23445	HG791415
HG791415	Bruce_suis_23445	HG791414
HG791416	Bruce_suis_23445	HG791417
HG791417	Bruce_suis_23445	HG791416
HG791418	Bruce_suis_23445	HG791419
HG791419	Bruce_suis_23445	HG791418
HG791420	Bruce_suis_23445	HG791421
HG791421	Bruce_suis_23445	HG791420
HG791422	Bruce_suis_23445	HG791423
HG791423	Bruce_suis_23445	HG791422
HG791424	Bruce_suis_23445	HG791425
HG791425	Bruce_suis_23445	HG791424
HG791426	Bruce_suis_23445	HG791427
HG791427	Bruce_suis_23445	HG791426
HG791428	Bruce_suis_23445	HG791429
HG791429	Bruce_suis_23445	HG791428
HG791430	Bruce_suis_23445	HG791431
HG791431	Bruce_suis_23445	HG791430
HG791432	Bruce_suis_23445	HG791433
HG791433	Bruce_suis_23445	HG791432
HG791434	Bruce_suis_23445	HG791435
HG791435	Bruce_suis_23445	HG791434
HG791436	Bruce_suis_23445	HG791437
HG791437	Bruce_suis_23445	HG791436
HG791438	Bruce_suis_23445	HG791439
HG791439	Bruce_suis_23445	HG791438
HG791440	Bruce_suis_23445	HG791441
HG791441	Bruce_suis_23445	HG791440
HG791442	Bruce_suis_23445	HG791443
HG791443	Bruce_suis_23445	HG791442
HG791444	Bruce_suis_23445	HG791445
HG791445	Bruce_suis_23445	HG791444
HG791446	Bruce_suis_23445	HG791447
HG791447	Bruce_suis_23445	HG791446
HG791448	Bruce_suis_23445	HG791449
HG791449	Bruce_suis_23445	HG791448
HG791450	Bruce_suis_23445	HG791451
HG791451	Bruce_suis_23445	HG791450
HG791452	Bruce_suis_23445	HG791453
HG791453	Bruce_suis_23445	HG791452
HG791454	Bruce_suis_23445	HG791455
HG791455	Bruce_suis_23445	HG791454
HG791456	Bruce_suis_23445	HG791457
HG791457	Bruce_suis_23445	HG791456
HG791458	Bruce_suis_23445	HG791459
HG791459	Bruce_suis_23445	HG791458
HG791460	Bruce_suis_23445	HG791461
HG791461	Bruce_suis_23445	HG791460
HG791462	Bruce_suis_23445	HG791463
HG791463	Bruce_suis_23445	HG791462
HG791464	Bruce_suis_23445	HG791465
HG791465	Bruce_suis_23445	HG791464
HG791466	Bruce_suis_23445	HG791467
HG791467	Bruce_suis_23445	HG791466
HG791468	Bruce_suis_23445	HG791469
HG791469	Bruce_suis_23445	HG791468
HG791470	Bruce_suis_23445	HG791471
HG791471	Bruce_suis_23445	HG791470
HG791472	Bruce_suis_23445	HG791473
HG791473	Bruce_suis_23445	HG791472
HG791474	Bruce_suis_23445	HG791475
HG791475	Bruce_suis_23445	HG791474
HG791476	Bruce_suis_23445	HG791477
HG791477	Bruce_suis_23445	HG791476
HG791478	Bruce_suis_23445	HG791479
HG791479	Bruce_suis_23445	HG791478
HG791480	Bruce_suis_23445	HG791481
HG791481	Bruce_suis_23445	HG791480
HG791482	Bruce_suis_23445	HG791483
HG791483	Bruce_suis_23445	HG791482
HG791484	Bruce_suis_23445	HG791485
HG791485	Bruce_suis_23445	HG791484
HG791486	Bruce_suis_23445	HG791487
HG791487	Bruce_suis_23445	HG791486
HG791488	Bruce_suis_23445	HG791489
HG791489	Bruce_suis_23445	HG791488
HG791490	Bruce_suis_23445	HG791491
HG791491	Bruce_suis_23445	HG791490
HG791492	Bruce_suis_23445	HG791493
HG791493	Bruce_suis_23445	HG791492
HG791494	Bruce_suis_23445	HG791495
HG791495	Bruce_suis_23445	HG791494
HG791496	Bruce_suis_23445	HG791497
HG791497	Bruce_suis_23445	HG791496
HG791498	Bruce_suis_23445	HG791499
HG791499	Bruce_suis_23445	HG791498
HG791500	Bruce_suis_23445	HG791501
HG791501	Bruce_suis_23445	HG791500
HG791502	Ochro_anthr_49188	HG791503
HG791503	Ochro_anthr_49188	HG791502
HG791504	Ochro_anthr_49188	HG791505
HG791505	Ochro_anthr_49188	HG791504
HG791506	Ochro_anthr_49188	HG791507
HG791507	Ochro_anthr_49188	HG791506
HG791508	Ochro_anthr_49188	HG791509
HG791509	Ochro_anthr_49188	HG791508
HG791510	Sphin_alask_RB2256	HG791511
HG791511	Sphin_alask_RB2256	HG791510
HG791512	Sphin_alask_RB2256	none
HG791513	Mesor_oppor_WSM207	HG791514
HG791514	Mesor_oppor_WSM207	HG791513
HG791515	Mesor_cicer_WSM127	HG791516
HG791516	Mesor_cicer_WSM127	HG791515
HG791517	Mesor_loti_MAFF30	HG791518
HG791518	Mesor_loti_MAFF30	HG791517
HG791519	Mesor_loti_MAFF30	HG791520
HG791520	Mesor_loti_MAFF30	HG791519
HG791521	Mesor_loti_MAFF30	HG791522
HG791522	Mesor_loti_MAFF30	HG791521
HG791523	Maric_maris_MCS10	HG791524
HG791524	Maric_maris_MCS10	HG791523
HG791525	Acidi_crypt_JF5	HG791526
HG791526	Acidi_crypt_JF5	HG791525
HG791527	Acidi_crypt_JF5	HG791528
HG791528	Acidi_crypt_JF5	HG791527
HG791529	Rhodo_palus_CGA009	HG791530
HG791530	Rhodo_palus_CGA009	HG791529
HG791531	Rhodo_palus_CGA009	HG791532
HG791532	Rhodo_palus_CGA009	HG791531
HG791533	Rhodo_palus_BisB5	HG791534
HG791534	Rhodo_palus_BisB5	HG791533
HG791535	Rhodo_palus_HaA2	HG791536
HG791536	Rhodo_palus_HaA2	HG791535
HG791537	Ralst_eutro_JMP134.2	HG791538
HG791538	Ralst_eutro_JMP134.2	HG791537
HG791539	Rhodo_palus_DX1	HG791540
HG791540	Rhodo_palus_DX1	HG791539
HG791541	Rhodo_cente_SW	HG791542
HG791542	Rhodo_cente_SW	HG791541
HG791543	Pheny_zucin_HLK1	HG791544
HG791544	Pheny_zucin_HLK1	HG791543
HG791545	Azosp_sp_B510	HG791546
HG791546	Azosp_sp_B510	HG791545
HG791547	Azosp_lipof_4B	HG791548
HG791548	Azosp_lipof_4B	HG791547
HG791549	Chela_sp_BNC1	HG791550
HG791550	Chela_sp_BNC1	HG791549
HG791551	Chela_sp_BNC1	HG791552
HG791552	Chela_sp_BNC1	HG791551
HG791553	Proch_marin_NATL1A	HG791554
HG791554	Proch_marin_NATL1A	HG791553
HG791555	Proch_marin_NATL2A	HG791556
HG791556	Proch_marin_NATL2A	HG791555
HG791557	Hypho_neptu_15444	HG791558
HG791558	Hypho_neptu_15444	HG791557
HG791559	Gloeo_viola_7421	HG791560
HG791560	Gloeo_viola_7421	HG791559
HG791561	Aceto_paste_IFO328	HG791562
HG791562	Aceto_paste_IFO328	HG791561
HG791563	Aceto_paste_IFO328	HG791564
HG791564	Aceto_paste_IFO328	HG791563
HG791565	Aceto_paste_IFO328	HG791566
HG791566	Aceto_paste_IFO328	HG791565
HG791567	Aceto_paste_IFO328	HG791568
HG791568	Aceto_paste_IFO328	HG791567
HG791569	Aceto_paste_IFO328	HG791570
HG791570	Aceto_paste_IFO328	HG791569
HG791571	Aceto_paste_IFO328	HG791572
HG791572	Aceto_paste_IFO328	HG791571
HG791573	Aceto_paste_IFO328	HG791574
HG791574	Aceto_paste_IFO328	HG791573
HG791575	Aceto_paste_IFO328	HG791576
HG791576	Aceto_paste_IFO328	HG791575
HG791577	Aceto_paste_IFO328	HG791578
HG791578	Aceto_paste_IFO328	HG791577
HG791579	Ramli_tatao_TTB310.2	HG791580
HG791580	Ramli_tatao_TTB310.2	HG791579
HG791581	Anapl_phago_HZ	HG791582
HG791582	Anapl_phago_HZ	HG791581
HG791583	Anapl_phago_HZ	HG791584
HG791584	Anapl_phago_HZ	HG791583
HG791585	Anapl_phago_HZ	HG791586
HG791586	Anapl_phago_HZ	HG791585
HG791587	Wolba_sp_Ooc	HG791588
HG791588	Wolba_sp_Ooc	HG791587
HG791589	Ehrli_chaff_Arkans	HG791590
HG791590	Ehrli_chaff_Arkans	HG791589
HG791591	Ehrli_rumin_Welgev	HG791592
HG791592	Ehrli_rumin_Welgev	HG791591
HG791593	Ehrli_rumin_Gardel	HG791594
HG791594	Ehrli_rumin_Gardel	HG791593
HG791595	Ehrli_rumin_Gardel	HG791596
HG791596	Ehrli_rumin_Gardel	HG791595
HG791597	Anapl_margi_StMari	HG791598
HG791598	Anapl_margi_StMari	HG791597
HG791599	Anapl_margi_StMari	HG791600
HG791600	Anapl_margi_StMari	HG791599
HG791601	Anapl_margi_StMari	HG791602
HG791602	Anapl_margi_StMari	HG791601
HG791603	Anapl_margi_StMari	HG791604
HG791604	Anapl_margi_StMari	HG791603
HG791605	Anapl_margi_StMari	HG791606
HG791606	Anapl_margi_StMari	HG791605
HG791607	Anapl_margi_StMari	HG791608
HG791608	Anapl_margi_StMari	HG791607
HG791609	Anapl_margi_StMari	HG791610
HG791610	Anapl_margi_StMari	HG791609
HG791611	Anapl_margi_StMari	HG791612
HG791612	Anapl_margi_StMari	HG791611
HG791613	Anapl_margi_StMari	HG791614
HG791614	Anapl_margi_StMari	HG791613
HG791615	Anapl_margi_StMari	HG791616
HG791616	Anapl_margi_StMari	HG791615
HG791617	Anapl_centr_Israel	HG791618
HG791618	Anapl_centr_Israel	HG791617
HG791619	Wolba_sp_Bma	HG791620
HG791620	Wolba_sp_Bma	HG791619
HG791621	Wolba_sp_Bma	HG791622
HG791622	Wolba_sp_Bma	HG791621
HG791623	Wolba_sp_Cqu	HG791624
HG791624	Wolba_sp_Cqu	HG791623
HG791625	Wolba_sp_Cqu	HG791626
HG791626	Wolba_sp_Cqu	HG791625
HG791627	Wolba_sp_Cqu	HG791628
HG791628	Wolba_sp_Cqu	HG791627
HG791629	Wolba_sp_Cqu	HG791630
HG791630	Wolba_sp_Cqu	HG791629
HG791631	Ehrli_canis_Jake	HG791632
HG791632	Ehrli_canis_Jake	HG791631
HG791633	Ruege_pomer_DSS3	HG791634
HG791634	Ruege_pomer_DSS3	HG791633
HG791635	Rhodo_capsu_SB100	HG791636
HG791636	Rhodo_capsu_SB100	HG791635
HG791637	Astic_excen_CB48	HG791638
HG791638	Astic_excen_CB48	HG791637
HG791639	Ruege_sp_TM1040	HG791640
HG791640	Ruege_sp_TM1040	HG791639
HG791641	Janna_sp_CCS1	HG791642
HG791642	Janna_sp_CCS1	HG791641
HG791643	Parac_denit_PD1222	HG791644
HG791644	Parac_denit_PD1222	HG791643
HG791645	Caulo_sp_K31	HG791646
HG791646	Caulo_sp_K31	HG791645
HG791647	Hirsc_balti_49814	HG791648
HG791648	Hirsc_balti_49814	HG791647
HG791649	Phaeo_galla_210	HG791650
HG791650	Phaeo_galla_210	HG791649
HG791651	Phaeo_galla_17395	HG791652
HG791652	Phaeo_galla_17395	HG791651
HG791653	Pelag_ubiqu_HTCC10	HG791654
HG791654	Pelag_ubiqu_HTCC10	HG791653
HG791655	Pelag_ubiqu_HTCC10	HG791656
HG791656	Pelag_ubiqu_HTCC10	HG791655
HG791657	Pelag_ubiqu_HTCC10	none
HG791658	alpha_prote_HIMB5	HG791659
HG791659	alpha_prote_HIMB5	HG791658
HG791660	Ralst_eutro_JMP134.3	HG791661
HG791661	Ralst_eutro_JMP134.3	HG791660
HG791662	Cupri_taiwa_LMG194.2	HG791663
HG791663	Cupri_taiwa_LMG194.2	HG791662
HG791664	Cupri_taiwa_LMG194.2	HG791665
HG791665	Cupri_taiwa_LMG194.2	HG791664
HG791666	Pelag_sp_IMCC90	HG791667
HG791667	Pelag_sp_IMCC90	HG791666
HG791668	Pelag_sp_IMCC90	none
HG791669	Pelag_sp_IMCC90	HG791670
HG791670	Pelag_sp_IMCC90	HG791669
HG791671	Pelag_sp_IMCC90	HG791672
HG791672	Pelag_sp_IMCC90	HG791671
HG791673	alpha_prote_HIMB59	HG791674
HG791674	alpha_prote_HIMB59	HG791673
HG791675	alpha_prote_HIMB59	none
HG791676	Cyano_graci_6307	HG791677
HG791677	Cyano_graci_6307	HG791676
HG791678	Cyano_graci_6307	HG791679
HG791679	Cyano_graci_6307	HG791678
HG791680	Dechl_agita_CKB	HG791681
HG791681	Dechl_agita_CKB	HG791680
HG791682	Cyano_sp_6904	HG791683
HG791683	Cyano_sp_6904	HG791682
HG791684	Cyano_sp_7009	HG791685
HG791685	Cyano_sp_7009	HG791684
HG791686	Cyano_sp_7009	none
HG791687	Ricke_conor_CMFEe3	none
HG791688	Ricke_conor_CMFEe5	none
HG791689	Phyto_citri_SCRP13	HG791690
HG791690	Phyto_citri_SCRP13	HG791689
HG791691	Phyto_cinna_CBS270	HG791692
HG791692	Phyto_cinna_CBS270	HG791691
HG791693	Phyto_cinna_CBS270	HG791694
HG791694	Phyto_cinna_CBS270	HG791693
HG791695	Phyto_cinna_CBS270	HG791696
HG791696	Phyto_cinna_CBS270	HG791695
HG791697	Phyto_cinna_CBS270	HG791698
HG791698	Phyto_cinna_CBS270	HG791697
HG791699	Phyto_cinna_CBS270	HG791700
HG791700	Phyto_cinna_CBS270	HG791699
HG791701	Phyto_cinna_CBS270	HG791702
HG791702	Phyto_cinna_CBS270	HG791701
HG791703	Phyto_cinna_CBS270	HG791704
HG791704	Phyto_cinna_CBS270	HG791703
HG791705	Phyto_cinna_CBS270	HG791706
HG791706	Phyto_cinna_CBS270	HG791705
HG791707	Phyto_cinna_CBS270	HG791708
HG791708	Phyto_cinna_CBS270	HG791707
HG791709	Phyto_cinna_CBS270	HG791710
HG791710	Phyto_cinna_CBS270	HG791709
HG791711	Phyto_cinna_CBS270	HG791712
HG791712	Phyto_cinna_CBS270	HG791711
HG791713	Phyto_cinna_CBS270	HG791714
HG791714	Phyto_cinna_CBS270	HG791713
HG791715	Phyto_cinna_CBS270	HG791716
HG791716	Phyto_cinna_CBS270	HG791715
HG791717	Phyto_cinna_CBS270	HG791718
HG791718	Phyto_cinna_CBS270	HG791717
HG791719	Phyto_cinna_CBS270	HG791720
HG791720	Phyto_cinna_CBS270	HG791719
HG791721	Phyto_cinna_CBS270	HG791722
HG791722	Phyto_cinna_CBS270	HG791721
HG791723	Phyto_cinna_CBS270	HG791724
HG791724	Phyto_cinna_CBS270	HG791723
HG791725	Phyto_cinna_CBS270	HG791726
HG791726	Phyto_cinna_CBS270	HG791725
HG791727	Phyto_cinna_CBS270	HG791728
HG791728	Phyto_cinna_CBS270	HG791727
HG791729	Phyto_cinna_CBS270	HG791730
HG791730	Phyto_cinna_CBS270	HG791729
HG791731	Phyto_cinna_CBS270	HG791732
HG791732	Phyto_cinna_CBS270	HG791731
HG791733	Phyto_cinna_CBS270	HG791734
HG791734	Phyto_cinna_CBS270	HG791733
HG791735	Phyto_cinna_CBS270	HG791736
HG791736	Phyto_cinna_CBS270	HG791735
HG791737	Phyto_cinna_CBS270	HG791738
HG791738	Phyto_cinna_CBS270	HG791737
HG791739	Phyto_cinna_CBS270	HG791740
HG791740	Phyto_cinna_CBS270	HG791739
HG791741	Phyto_cinna_CBS270	HG791742
HG791742	Phyto_cinna_CBS270	HG791741
HG791743	Phyto_cinna_CBS270	HG791744
HG791744	Phyto_cinna_CBS270	HG791743
HG791745	Phyto_cinna_CBS270	HG791746
HG791746	Phyto_cinna_CBS270	HG791745
HG791747	Phyto_cinna_CBS270	HG791748
HG791748	Phyto_cinna_CBS270	HG791747
HG791749	Phyto_cinna_CBS270	HG791750
HG791750	Phyto_cinna_CBS270	HG791749
HG791751	Phyto_cinna_CBS270	HG791752
HG791752	Phyto_cinna_CBS270	HG791751
HG791753	Phyto_cinna_CBS270	HG791754
HG791754	Phyto_cinna_CBS270	HG791753
HG791755	Phyto_cinna_CBS270	HG791756
HG791756	Phyto_cinna_CBS270	HG791755
HG791757	Phyto_cinna_CBS270	HG791758
HG791758	Phyto_cinna_CBS270	HG791757
HG791759	Phyto_cinna_CBS270	HG791760
HG791760	Phyto_cinna_CBS270	HG791759
HG791761	Phyto_cinna_CBS270	HG791762
HG791762	Phyto_cinna_CBS270	HG791761
HG791763	Phyto_cinna_CBS270	HG791764
HG791764	Phyto_cinna_CBS270	HG791763
HG791765	Phyto_cinna_CBS270	HG791766
HG791766	Phyto_cinna_CBS270	HG791765
HG791767	Phyto_cinna_CBS270	HG791768
HG791768	Phyto_cinna_CBS270	HG791767
HG791769	Phyto_cinna_CBS270	HG791770
HG791770	Phyto_cinna_CBS270	HG791769
HG791771	Phyto_cinna_CBS270	HG791772
HG791772	Phyto_cinna_CBS270	HG791771
HG791773	Phyto_cinna_CBS270	HG791774
HG791774	Phyto_cinna_CBS270	HG791773
HG791775	Phyto_cinna_CBS270	HG791776
HG791776	Phyto_cinna_CBS270	HG791775
HG791777	Phyto_cinna_CBS270	HG791778
HG791778	Phyto_cinna_CBS270	HG791777
HG791779	Phyto_cinna_CBS270	HG791780
HG791780	Phyto_cinna_CBS270	HG791779
HG791781	Recli_ameri_50283	HG791782
HG791782	Recli_ameri_50283	HG791781
HG791783	Phyto_katsu_SCRP38	HG791784
HG791784	Phyto_katsu_SCRP38	HG791783
HG791785	Phyto_fraga_SCRP24	HG791786
HG791786	Phyto_fraga_SCRP24	HG791785
HG791787	Phyto_europ_SCRP62	HG791788
HG791788	Phyto_europ_SCRP62	HG791787
HG791789	Phyto_alni_SCRP2	HG791790
HG791790	Phyto_alni_SCRP2	HG791789
HG791791	Phyto_alni_SCRP2	HG791792
HG791792	Phyto_alni_SCRP2	HG791791
HG791793	Phyto_sojae_SCRP55	HG791794
HG791794	Phyto_sojae_SCRP55	HG791793
HG791795	Phyto_sojae_SCRP55	HG791796
HG791796	Phyto_sojae_SCRP55	HG791795
HG791797	Phyto_pseud_IMI390	HG791798
HG791798	Phyto_pseud_IMI390	HG791797
HG791799	Phyto_palmi_SCRP52	HG791800
HG791800	Phyto_palmi_SCRP52	HG791799
HG791801	Phyto_inund_IMI389	HG791802
HG791802	Phyto_inund_IMI389	HG791801
HG791803	Histi_aroid_50634	HG791804
HG791804	Histi_aroid_50634	HG791803
HG791805	Phyto_ramor_SCRP91	HG791806
HG791806	Phyto_ramor_SCRP91	HG791805
HG791807	Phyto_ramor_SCRP91	HG791808
HG791808	Phyto_ramor_SCRP91	HG791807
HG791809	Phyto_ramor_SCRP91	HG791810
HG791810	Phyto_ramor_SCRP91	HG791809
HG791811	Phyto_ramor_SCRP91	HG791812
HG791812	Phyto_ramor_SCRP91	HG791811
HG791813	Phyto_ramor_SCRP91	HG791814
HG791814	Phyto_ramor_SCRP91	HG791813
HG791815	Phyto_ramor_SCRP91	HG791816
HG791816	Phyto_ramor_SCRP91	HG791815
HG791817	Phyto_ramor_SCRP91	HG791818
HG791818	Phyto_ramor_SCRP91	HG791817
HG791819	Phyto_kerno_SCRP72	HG791820
HG791820	Phyto_kerno_SCRP72	HG791819
HG791821	Phyto_kerno_SCRP72	HG791822
HG791822	Phyto_kerno_SCRP72	HG791821
HG791823	Phyto_kerno_SCRP72	HG791824
HG791824	Phyto_kerno_SCRP72	HG791823
HG791825	Phyto_kerno_SCRP72	HG791826
HG791826	Phyto_kerno_SCRP72	HG791825
HG791827	Phyto_nicot_IMI268	HG791828
HG791828	Phyto_nicot_IMI268	HG791827
HG791829	Phyto_nicot_IMI268	HG791830
HG791830	Phyto_nicot_IMI268	HG791829
HG791831	Phyto_nicot_IMI268	HG791832
HG791832	Phyto_nicot_IMI268	HG791831
HG791833	Phyto_nicot_IMI268	HG791834
HG791834	Phyto_nicot_IMI268	HG791833
HG791835	Phyto_nicot_IMI268	HG791836
HG791836	Phyto_nicot_IMI268	HG791835
HG791837	Phyto_nicot_IMI268	HG791838
HG791838	Phyto_nicot_IMI268	HG791837
HG791839	Phyto_nicot_IMI268	HG791840
HG791840	Phyto_nicot_IMI268	HG791839
HG791841	Phyto_nicot_IMI268	HG791842
HG791842	Phyto_nicot_IMI268	HG791841
HG791843	Phyto_nicot_IMI268	HG791844
HG791844	Phyto_nicot_IMI268	HG791843
HG791845	Phyto_nicot_IMI268	HG791846
HG791846	Phyto_nicot_IMI268	HG791845
HG791847	Phyto_nicot_IMI268	HG791848
HG791848	Phyto_nicot_IMI268	HG791847
HG791849	Phyto_nicot_IMI268	HG791850
HG791850	Phyto_nicot_IMI268	HG791849
HG791851	Phyto_nicot_IMI268	HG791852
HG791852	Phyto_nicot_IMI268	HG791851
HG791853	Phyto_nicot_IMI268	HG791854
HG791854	Phyto_nicot_IMI268	HG791853
HG791855	Phyto_nicot_IMI268	HG791856
HG791856	Phyto_nicot_IMI268	HG791855
HG791857	Phyto_nicot_IMI268	HG791858
HG791858	Phyto_nicot_IMI268	HG791857
HG791859	Phyto_nicot_IMI268	HG791860
HG791860	Phyto_nicot_IMI268	HG791859
HG791861	Phyto_nicot_IMI268	HG791862
HG791862	Phyto_nicot_IMI268	HG791861
HG791863	Phyto_nicot_IMI268	HG791864
HG791864	Phyto_nicot_IMI268	HG791863
HG791865	Phyto_nicot_IMI268	HG791866
HG791866	Phyto_nicot_IMI268	HG791865
HG791867	Phyto_nicot_IMI268	HG791868
HG791868	Phyto_nicot_IMI268	HG791867
HG791869	Phyto_nicot_IMI268	HG791870
HG791870	Phyto_nicot_IMI268	HG791869
HG791871	Phyto_nicot_IMI268	HG791872
HG791872	Phyto_nicot_IMI268	HG791871
HG791873	Phyto_nicot_IMI268	HG791874
HG791874	Phyto_nicot_IMI268	HG791873
HG791875	Phyto_nicot_IMI268	HG791876
HG791876	Phyto_nicot_IMI268	HG791875
HG791877	Phyto_nicot_IMI268	HG791878
HG791878	Phyto_nicot_IMI268	HG791877
HG791879	Phyto_nicot_IMI268	HG791880
HG791880	Phyto_nicot_IMI268	HG791879
HG791881	Phyto_nicot_IMI268	HG791882
HG791882	Phyto_nicot_IMI268	HG791881
HG791883	Phyto_nicot_IMI268	HG791884
HG791884	Phyto_nicot_IMI268	HG791883
HG791885	Phyto_nicot_IMI268	HG791886
HG791886	Phyto_nicot_IMI268	HG791885
HG791887	Phyto_nicot_IMI268	HG791888
HG791888	Phyto_nicot_IMI268	HG791887
HG791889	Phyto_nicot_IMI268	HG791890
HG791890	Phyto_nicot_IMI268	HG791889
HG791891	Phyto_nicot_IMI268	HG791892
HG791892	Phyto_nicot_IMI268	HG791891
HG791893	Phyto_nicot_IMI268	HG791894
HG791894	Phyto_nicot_IMI268	HG791893
HG791895	Phyto_nicot_IMI268	HG791896
HG791896	Phyto_nicot_IMI268	HG791895
HG791897	Phyto_nicot_Correa	HG791898
HG791898	Phyto_nicot_Correa	HG791897
HG791899	Phyto_nicot_Correa	HG791900
HG791900	Phyto_nicot_Correa	HG791899
HG791901	Phyto_nicot_Correa	HG791902
HG791902	Phyto_nicot_Correa	HG791901
HG791903	Phyto_nicot_Correa	HG791904
HG791904	Phyto_nicot_Correa	HG791903
HG791905	Phyto_nicot_Correa	HG791906
HG791906	Phyto_nicot_Correa	HG791905
HG791907	Phyto_nicot_Correa	HG791908
HG791908	Phyto_nicot_Correa	HG791907
HG791909	Phyto_nicot_Ciclam	HG791910
HG791910	Phyto_nicot_Ciclam	HG791909
HG791911	Phyto_nicot_P3456	HG791912
HG791912	Phyto_nicot_P3456	HG791911
HG791913	Phyto_megas_IMI133	HG791914
HG791914	Phyto_megas_IMI133	HG791913
HG791915	Phyto_cacto_IMI296	HG791916
HG791916	Phyto_cacto_IMI296	HG791915
HG791917	Phyto_andin_EC3425	HG791918
HG791918	Phyto_andin_EC3425	HG791917
HG791919	Phyto_andin_EC3425	HG791920
HG791920	Phyto_andin_EC3425	HG791919
HG791921	Phyto_andin_EC3425	HG791922
HG791922	Phyto_andin_EC3425	HG791921
HG791923	Phyto_andin_EC3425	HG791924
HG791924	Phyto_andin_EC3425	HG791923
HG791925	Phyto_andin_EC3425	HG791926
HG791926	Phyto_andin_EC3425	HG791925
HG791927	Phyto_andin_EC3425	HG791928
HG791928	Phyto_andin_EC3425	HG791927
HG791929	Phyto_later_IMI040	HG791930
HG791930	Phyto_later_IMI040	HG791929
HG791931	Phyto_later_IMI040	HG791932
HG791932	Phyto_later_IMI040	HG791931
HG791933	Phyto_infes_WesVir	HG791934
HG791934	Phyto_infes_WesVir	HG791933
HG791935	Phyto_infes_WesVir	HG791936
HG791936	Phyto_infes_WesVir	HG791935
HG791937	Phyto_infes_WesVir	HG791938
HG791938	Phyto_infes_WesVir	HG791937
HG791939	Phyto_infes_WesVir	HG791940
HG791940	Phyto_infes_WesVir	HG791939
HG791941	Phyto_infes_WesVir	HG791942
HG791942	Phyto_infes_WesVir	HG791941
HG791943	Phyto_infes_WesVir	HG791944
HG791944	Phyto_infes_WesVir	HG791943
HG791945	Phyto_infes_WesVir	HG791946
HG791946	Phyto_infes_WesVir	HG791945
HG791947	Phyto_infes_WesVir	HG791948
HG791948	Phyto_infes_WesVir	HG791947
HG791949	Phyto_infes_WesVir	HG791950
HG791950	Phyto_infes_WesVir	HG791949
HG791951	Phyto_infes_WesVir	HG791952
HG791952	Phyto_infes_WesVir	HG791951
HG791953	Phyto_infes_WesVir	HG791954
HG791954	Phyto_infes_WesVir	HG791953
HG791955	Phyto_infes_WesVir	HG791956
HG791956	Phyto_infes_WesVir	HG791955
HG791957	Phyto_infes_WesVir	HG791958
HG791958	Phyto_infes_WesVir	HG791957
HG791959	Phyto_infes_WesVir	HG791960
HG791960	Phyto_infes_WesVir	HG791959
HG791961	Phyto_medic_SCRP40	HG791962
HG791962	Phyto_medic_SCRP40	HG791961
HG791963	Phyto_drech_46724	HG791964
HG791964	Phyto_drech_46724	HG791963
